"Region","region","Tid","Alder","ledige"
"20158","4623","Samnanger","2010M10","15-29",NA
"20159","4623","Samnanger","2010M11","15-29",NA
"20160","4623","Samnanger","2010M12","15-29",NA
"20161","4623","Samnanger","1999M01","30-74",NA
"20162","4623","Samnanger","1999M02","30-74",NA
"20163","4623","Samnanger","1999M03","30-74",NA
"20164","4623","Samnanger","1999M04","30-74",NA
"20165","4623","Samnanger","1999M05","30-74",NA
"20166","4623","Samnanger","1999M06","30-74",NA
"20167","4623","Samnanger","1999M07","30-74",NA
"20168","4623","Samnanger","1999M08","30-74",NA
"20169","4623","Samnanger","1999M09","30-74",NA
"20170","4623","Samnanger","1999M10","30-74",NA
"20171","4623","Samnanger","1999M11","30-74",NA
"20172","4623","Samnanger","1999M12","30-74",NA
"20173","4623","Samnanger","2000M01","30-74",NA
"20174","4623","Samnanger","2000M02","30-74",NA
"20175","4623","Samnanger","2000M03","30-74",NA
"20176","4623","Samnanger","2000M04","30-74",NA
"20177","4623","Samnanger","2000M05","30-74",NA
"20178","4623","Samnanger","2000M06","30-74",NA
"20179","4623","Samnanger","2000M07","30-74",NA
"20180","4623","Samnanger","2000M08","30-74",NA
"20181","4623","Samnanger","2000M09","30-74",NA
"20182","4623","Samnanger","2000M10","30-74",NA
"20183","4623","Samnanger","2000M11","30-74",NA
"20184","4623","Samnanger","2000M12","30-74",NA
"20185","4623","Samnanger","2001M01","30-74",NA
"20186","4623","Samnanger","2001M02","30-74",NA
"20187","4623","Samnanger","2001M03","30-74",NA
"20188","4623","Samnanger","2001M04","30-74",NA
"20189","4623","Samnanger","2001M05","30-74",NA
"20190","4623","Samnanger","2001M06","30-74",NA
"20191","4623","Samnanger","2001M07","30-74",NA
"20192","4623","Samnanger","2001M08","30-74",NA
"20193","4623","Samnanger","2001M09","30-74",NA
"20194","4623","Samnanger","2001M10","30-74",NA
"20195","4623","Samnanger","2001M11","30-74",NA
"20196","4623","Samnanger","2001M12","30-74",NA
"20197","4623","Samnanger","2002M01","30-74",NA
"20198","4623","Samnanger","2002M02","30-74",NA
"20199","4623","Samnanger","2002M03","30-74",NA
"20200","4623","Samnanger","2002M04","30-74",NA
"20201","4623","Samnanger","2002M05","30-74",NA
"20202","4623","Samnanger","2002M06","30-74",NA
"20203","4623","Samnanger","2002M07","30-74",NA
"20204","4623","Samnanger","2002M08","30-74",NA
"20205","4623","Samnanger","2002M09","30-74",NA
"20206","4623","Samnanger","2002M10","30-74",NA
"20207","4623","Samnanger","2002M11","30-74",NA
"20208","4623","Samnanger","2002M12","30-74",NA
"20209","4623","Samnanger","2003M01","30-74",NA
"20210","4623","Samnanger","2003M02","30-74",NA
"20211","4623","Samnanger","2003M03","30-74",NA
"20212","4623","Samnanger","2003M04","30-74",NA
"20213","4623","Samnanger","2003M05","30-74",NA
"20214","4623","Samnanger","2003M06","30-74",NA
"20215","4623","Samnanger","2003M07","30-74",NA
"20216","4623","Samnanger","2003M08","30-74",NA
"20217","4623","Samnanger","2003M09","30-74",NA
"20218","4623","Samnanger","2003M10","30-74",NA
"20219","4623","Samnanger","2003M11","30-74",NA
"20220","4623","Samnanger","2003M12","30-74",NA
"20221","4623","Samnanger","2004M01","30-74",NA
"20222","4623","Samnanger","2004M02","30-74",NA
"20223","4623","Samnanger","2004M03","30-74",NA
"20224","4623","Samnanger","2004M04","30-74",NA
"20225","4623","Samnanger","2004M05","30-74",NA
"20226","4623","Samnanger","2004M06","30-74",NA
"20227","4623","Samnanger","2004M07","30-74",NA
"20228","4623","Samnanger","2004M08","30-74",NA
"20229","4623","Samnanger","2004M09","30-74",NA
"20230","4623","Samnanger","2004M10","30-74",NA
"20231","4623","Samnanger","2004M11","30-74",NA
"20232","4623","Samnanger","2004M12","30-74",NA
"20233","4623","Samnanger","2005M01","30-74",NA
"20234","4623","Samnanger","2005M02","30-74",NA
"20235","4623","Samnanger","2005M03","30-74",NA
"20236","4623","Samnanger","2005M04","30-74",NA
"20237","4623","Samnanger","2005M05","30-74",NA
"20238","4623","Samnanger","2005M06","30-74",NA
"20239","4623","Samnanger","2005M07","30-74",NA
"20240","4623","Samnanger","2005M08","30-74",NA
"20241","4623","Samnanger","2005M09","30-74",NA
"20242","4623","Samnanger","2005M10","30-74",NA
"20243","4623","Samnanger","2005M11","30-74",NA
"20244","4623","Samnanger","2005M12","30-74",NA
"20245","4623","Samnanger","2006M01","30-74",NA
"20246","4623","Samnanger","2006M02","30-74",NA
"20247","4623","Samnanger","2006M03","30-74",NA
"20248","4623","Samnanger","2006M04","30-74",NA
"20249","4623","Samnanger","2006M05","30-74",NA
"20250","4623","Samnanger","2006M06","30-74",NA
"20251","4623","Samnanger","2006M07","30-74",NA
"20252","4623","Samnanger","2006M08","30-74",NA
"20253","4623","Samnanger","2006M09","30-74",NA
"20254","4623","Samnanger","2006M10","30-74",NA
"20255","4623","Samnanger","2006M11","30-74",NA
"20256","4623","Samnanger","2006M12","30-74",NA
"20257","4623","Samnanger","2007M01","30-74",NA
"20258","4623","Samnanger","2007M02","30-74",NA
"20259","4623","Samnanger","2007M03","30-74",NA
"20260","4623","Samnanger","2007M04","30-74",NA
"20261","4623","Samnanger","2007M05","30-74",NA
"20262","4623","Samnanger","2007M06","30-74",NA
"20263","4623","Samnanger","2007M07","30-74",NA
"20264","4623","Samnanger","2007M08","30-74",NA
"20265","4623","Samnanger","2007M09","30-74",NA
"20266","4623","Samnanger","2007M10","30-74",NA
"20267","4623","Samnanger","2007M11","30-74",NA
"20268","4623","Samnanger","2007M12","30-74",NA
"20269","4623","Samnanger","2008M01","30-74",NA
"20270","4623","Samnanger","2008M02","30-74",NA
"20271","4623","Samnanger","2008M03","30-74",NA
"20272","4623","Samnanger","2008M04","30-74",NA
"20273","4623","Samnanger","2008M05","30-74",NA
"20274","4623","Samnanger","2008M06","30-74",NA
"20275","4623","Samnanger","2008M07","30-74",NA
"20276","4623","Samnanger","2008M08","30-74",NA
"20277","4623","Samnanger","2008M09","30-74",NA
"20278","4623","Samnanger","2008M10","30-74",NA
"20279","4623","Samnanger","2008M11","30-74",NA
"20280","4623","Samnanger","2008M12","30-74",NA
"20281","4623","Samnanger","2009M01","30-74",NA
"20282","4623","Samnanger","2009M02","30-74",NA
"20283","4623","Samnanger","2009M03","30-74",NA
"20284","4623","Samnanger","2009M04","30-74",NA
"20285","4623","Samnanger","2009M05","30-74",NA
"20286","4623","Samnanger","2009M06","30-74",NA
"20287","4623","Samnanger","2009M07","30-74",NA
"20288","4623","Samnanger","2009M08","30-74",NA
"20289","4623","Samnanger","2009M09","30-74",NA
"20290","4623","Samnanger","2009M10","30-74",NA
"20291","4623","Samnanger","2009M11","30-74",NA
"20292","4623","Samnanger","2009M12","30-74",NA
"20293","4623","Samnanger","2010M01","30-74",NA
"20294","4623","Samnanger","2010M02","30-74",NA
"20295","4623","Samnanger","2010M03","30-74",NA
"20296","4623","Samnanger","2010M04","30-74",NA
"20297","4623","Samnanger","2010M05","30-74",NA
"20298","4623","Samnanger","2010M06","30-74",NA
"20299","4623","Samnanger","2010M07","30-74",NA
"20300","4623","Samnanger","2010M08","30-74",NA
"20301","4623","Samnanger","2010M09","30-74",NA
"20302","4623","Samnanger","2010M10","30-74",NA
"20303","4623","Samnanger","2010M11","30-74",NA
"20304","4623","Samnanger","2010M12","30-74",NA
"20305","4624","Bjørnafjorden","1999M01","15-74",NA
"20306","4624","Bjørnafjorden","1999M02","15-74",NA
"20307","4624","Bjørnafjorden","1999M03","15-74",NA
"20308","4624","Bjørnafjorden","1999M04","15-74",NA
"20309","4624","Bjørnafjorden","1999M05","15-74",NA
"20310","4624","Bjørnafjorden","1999M06","15-74",NA
"20311","4624","Bjørnafjorden","1999M07","15-74",NA
"20312","4624","Bjørnafjorden","1999M08","15-74",NA
"20313","4624","Bjørnafjorden","1999M09","15-74",NA
"20314","4624","Bjørnafjorden","1999M10","15-74",NA
"20315","4624","Bjørnafjorden","1999M11","15-74",NA
"20316","4624","Bjørnafjorden","1999M12","15-74",NA
"20317","4624","Bjørnafjorden","2000M01","15-74",NA
"20318","4624","Bjørnafjorden","2000M02","15-74",NA
"20319","4624","Bjørnafjorden","2000M03","15-74",NA
"20320","4624","Bjørnafjorden","2000M04","15-74",NA
"20321","4624","Bjørnafjorden","2000M05","15-74",NA
"20322","4624","Bjørnafjorden","2000M06","15-74",NA
"20323","4624","Bjørnafjorden","2000M07","15-74",NA
"20324","4624","Bjørnafjorden","2000M08","15-74",NA
"20325","4624","Bjørnafjorden","2000M09","15-74",NA
"20326","4624","Bjørnafjorden","2000M10","15-74",NA
"20327","4624","Bjørnafjorden","2000M11","15-74",NA
"20328","4624","Bjørnafjorden","2000M12","15-74",NA
"20329","4624","Bjørnafjorden","2001M01","15-74",NA
"20330","4624","Bjørnafjorden","2001M02","15-74",NA
"20331","4624","Bjørnafjorden","2001M03","15-74",NA
"20332","4624","Bjørnafjorden","2001M04","15-74",NA
"20333","4624","Bjørnafjorden","2001M05","15-74",NA
"20334","4624","Bjørnafjorden","2001M06","15-74",NA
"20335","4624","Bjørnafjorden","2001M07","15-74",NA
"20336","4624","Bjørnafjorden","2001M08","15-74",NA
"20337","4624","Bjørnafjorden","2001M09","15-74",NA
"20338","4624","Bjørnafjorden","2001M10","15-74",NA
"20339","4624","Bjørnafjorden","2001M11","15-74",NA
"20340","4624","Bjørnafjorden","2001M12","15-74",NA
"20341","4624","Bjørnafjorden","2002M01","15-74",NA
"20342","4624","Bjørnafjorden","2002M02","15-74",NA
"20343","4624","Bjørnafjorden","2002M03","15-74",NA
"20344","4624","Bjørnafjorden","2002M04","15-74",NA
"20345","4624","Bjørnafjorden","2002M05","15-74",NA
"20346","4624","Bjørnafjorden","2002M06","15-74",NA
"20347","4624","Bjørnafjorden","2002M07","15-74",NA
"20348","4624","Bjørnafjorden","2002M08","15-74",NA
"20349","4624","Bjørnafjorden","2002M09","15-74",NA
"20350","4624","Bjørnafjorden","2002M10","15-74",NA
"20351","4624","Bjørnafjorden","2002M11","15-74",NA
"20352","4624","Bjørnafjorden","2002M12","15-74",NA
"20353","4624","Bjørnafjorden","2003M01","15-74",NA
"20354","4624","Bjørnafjorden","2003M02","15-74",NA
"20355","4624","Bjørnafjorden","2003M03","15-74",NA
"20356","4624","Bjørnafjorden","2003M04","15-74",NA
"20357","4624","Bjørnafjorden","2003M05","15-74",NA
"20358","4624","Bjørnafjorden","2003M06","15-74",NA
"20359","4624","Bjørnafjorden","2003M07","15-74",NA
"20360","4624","Bjørnafjorden","2003M08","15-74",NA
"20361","4624","Bjørnafjorden","2003M09","15-74",NA
"20362","4624","Bjørnafjorden","2003M10","15-74",NA
"20363","4624","Bjørnafjorden","2003M11","15-74",NA
"20364","4624","Bjørnafjorden","2003M12","15-74",NA
"20365","4624","Bjørnafjorden","2004M01","15-74",NA
"20366","4624","Bjørnafjorden","2004M02","15-74",NA
"20367","4624","Bjørnafjorden","2004M03","15-74",NA
"20368","4624","Bjørnafjorden","2004M04","15-74",NA
"20369","4624","Bjørnafjorden","2004M05","15-74",NA
"20370","4624","Bjørnafjorden","2004M06","15-74",NA
"20371","4624","Bjørnafjorden","2004M07","15-74",NA
"20372","4624","Bjørnafjorden","2004M08","15-74",NA
"20373","4624","Bjørnafjorden","2004M09","15-74",NA
"20374","4624","Bjørnafjorden","2004M10","15-74",NA
"20375","4624","Bjørnafjorden","2004M11","15-74",NA
"20376","4624","Bjørnafjorden","2004M12","15-74",NA
"20377","4624","Bjørnafjorden","2005M01","15-74",NA
"20378","4624","Bjørnafjorden","2005M02","15-74",NA
"20379","4624","Bjørnafjorden","2005M03","15-74",NA
"20380","4624","Bjørnafjorden","2005M04","15-74",NA
"20381","4624","Bjørnafjorden","2005M05","15-74",NA
"20382","4624","Bjørnafjorden","2005M06","15-74",NA
"20383","4624","Bjørnafjorden","2005M07","15-74",NA
"20384","4624","Bjørnafjorden","2005M08","15-74",NA
"20385","4624","Bjørnafjorden","2005M09","15-74",NA
"20386","4624","Bjørnafjorden","2005M10","15-74",NA
"20387","4624","Bjørnafjorden","2005M11","15-74",NA
"20388","4624","Bjørnafjorden","2005M12","15-74",NA
"20389","4624","Bjørnafjorden","2006M01","15-74",NA
"20390","4624","Bjørnafjorden","2006M02","15-74",NA
"20391","4624","Bjørnafjorden","2006M03","15-74",NA
"20392","4624","Bjørnafjorden","2006M04","15-74",NA
"20393","4624","Bjørnafjorden","2006M05","15-74",NA
"20394","4624","Bjørnafjorden","2006M06","15-74",NA
"20395","4624","Bjørnafjorden","2006M07","15-74",NA
"20396","4624","Bjørnafjorden","2006M08","15-74",NA
"20397","4624","Bjørnafjorden","2006M09","15-74",NA
"20398","4624","Bjørnafjorden","2006M10","15-74",NA
"20399","4624","Bjørnafjorden","2006M11","15-74",NA
"20400","4624","Bjørnafjorden","2006M12","15-74",NA
"20401","4624","Bjørnafjorden","2007M01","15-74",NA
"20402","4624","Bjørnafjorden","2007M02","15-74",NA
"20403","4624","Bjørnafjorden","2007M03","15-74",NA
"20404","4624","Bjørnafjorden","2007M04","15-74",NA
"20405","4624","Bjørnafjorden","2007M05","15-74",NA
"20406","4624","Bjørnafjorden","2007M06","15-74",NA
"20407","4624","Bjørnafjorden","2007M07","15-74",NA
"20408","4624","Bjørnafjorden","2007M08","15-74",NA
"20409","4624","Bjørnafjorden","2007M09","15-74",NA
"20410","4624","Bjørnafjorden","2007M10","15-74",NA
"20411","4624","Bjørnafjorden","2007M11","15-74",NA
"20412","4624","Bjørnafjorden","2007M12","15-74",NA
"20413","4624","Bjørnafjorden","2008M01","15-74",NA
"20414","4624","Bjørnafjorden","2008M02","15-74",NA
"20415","4624","Bjørnafjorden","2008M03","15-74",NA
"20416","4624","Bjørnafjorden","2008M04","15-74",NA
"20417","4624","Bjørnafjorden","2008M05","15-74",NA
"20418","4624","Bjørnafjorden","2008M06","15-74",NA
"20419","4624","Bjørnafjorden","2008M07","15-74",NA
"20420","4624","Bjørnafjorden","2008M08","15-74",NA
"20421","4624","Bjørnafjorden","2008M09","15-74",NA
"20422","4624","Bjørnafjorden","2008M10","15-74",NA
"20423","4624","Bjørnafjorden","2008M11","15-74",NA
"20424","4624","Bjørnafjorden","2008M12","15-74",NA
"20425","4624","Bjørnafjorden","2009M01","15-74",NA
"20426","4624","Bjørnafjorden","2009M02","15-74",NA
"20427","4624","Bjørnafjorden","2009M03","15-74",NA
"20428","4624","Bjørnafjorden","2009M04","15-74",NA
"20429","4624","Bjørnafjorden","2009M05","15-74",NA
"20430","4624","Bjørnafjorden","2009M06","15-74",NA
"20431","4624","Bjørnafjorden","2009M07","15-74",NA
"20432","4624","Bjørnafjorden","2009M08","15-74",NA
"20433","4624","Bjørnafjorden","2009M09","15-74",NA
"20434","4624","Bjørnafjorden","2009M10","15-74",NA
"20435","4624","Bjørnafjorden","2009M11","15-74",NA
"20436","4624","Bjørnafjorden","2009M12","15-74",NA
"20437","4624","Bjørnafjorden","2010M01","15-74",NA
"20438","4624","Bjørnafjorden","2010M02","15-74",NA
"20439","4624","Bjørnafjorden","2010M03","15-74",NA
"20440","4624","Bjørnafjorden","2010M04","15-74",NA
"20441","4624","Bjørnafjorden","2010M05","15-74",NA
"20442","4624","Bjørnafjorden","2010M06","15-74",NA
"20443","4624","Bjørnafjorden","2010M07","15-74",NA
"20444","4624","Bjørnafjorden","2010M08","15-74",NA
"20445","4624","Bjørnafjorden","2010M09","15-74",NA
"20446","4624","Bjørnafjorden","2010M10","15-74",NA
"20447","4624","Bjørnafjorden","2010M11","15-74",NA
"20448","4624","Bjørnafjorden","2010M12","15-74",NA
"20449","4624","Bjørnafjorden","1999M01","15-29",NA
"20450","4624","Bjørnafjorden","1999M02","15-29",NA
"20451","4624","Bjørnafjorden","1999M03","15-29",NA
"20452","4624","Bjørnafjorden","1999M04","15-29",NA
"20453","4624","Bjørnafjorden","1999M05","15-29",NA
"20454","4624","Bjørnafjorden","1999M06","15-29",NA
"20455","4624","Bjørnafjorden","1999M07","15-29",NA
"20456","4624","Bjørnafjorden","1999M08","15-29",NA
"20457","4624","Bjørnafjorden","1999M09","15-29",NA
"20458","4624","Bjørnafjorden","1999M10","15-29",NA
"20459","4624","Bjørnafjorden","1999M11","15-29",NA
"20460","4624","Bjørnafjorden","1999M12","15-29",NA
"20461","4624","Bjørnafjorden","2000M01","15-29",NA
"20462","4624","Bjørnafjorden","2000M02","15-29",NA
"20463","4624","Bjørnafjorden","2000M03","15-29",NA
"20464","4624","Bjørnafjorden","2000M04","15-29",NA
"20465","4624","Bjørnafjorden","2000M05","15-29",NA
"20466","4624","Bjørnafjorden","2000M06","15-29",NA
"20467","4624","Bjørnafjorden","2000M07","15-29",NA
"20468","4624","Bjørnafjorden","2000M08","15-29",NA
"20469","4624","Bjørnafjorden","2000M09","15-29",NA
"20470","4624","Bjørnafjorden","2000M10","15-29",NA
"20471","4624","Bjørnafjorden","2000M11","15-29",NA
"20472","4624","Bjørnafjorden","2000M12","15-29",NA
"20473","4624","Bjørnafjorden","2001M01","15-29",NA
"20474","4624","Bjørnafjorden","2001M02","15-29",NA
"20475","4624","Bjørnafjorden","2001M03","15-29",NA
"20476","4624","Bjørnafjorden","2001M04","15-29",NA
"20477","4624","Bjørnafjorden","2001M05","15-29",NA
"20478","4624","Bjørnafjorden","2001M06","15-29",NA
"20479","4624","Bjørnafjorden","2001M07","15-29",NA
"20480","4624","Bjørnafjorden","2001M08","15-29",NA
"20481","4624","Bjørnafjorden","2001M09","15-29",NA
"20482","4624","Bjørnafjorden","2001M10","15-29",NA
"20483","4624","Bjørnafjorden","2001M11","15-29",NA
"20484","4624","Bjørnafjorden","2001M12","15-29",NA
"20485","4624","Bjørnafjorden","2002M01","15-29",NA
"20486","4624","Bjørnafjorden","2002M02","15-29",NA
"20487","4624","Bjørnafjorden","2002M03","15-29",NA
"20488","4624","Bjørnafjorden","2002M04","15-29",NA
"20489","4624","Bjørnafjorden","2002M05","15-29",NA
"20490","4624","Bjørnafjorden","2002M06","15-29",NA
"20491","4624","Bjørnafjorden","2002M07","15-29",NA
"20492","4624","Bjørnafjorden","2002M08","15-29",NA
"20493","4624","Bjørnafjorden","2002M09","15-29",NA
"20494","4624","Bjørnafjorden","2002M10","15-29",NA
"20495","4624","Bjørnafjorden","2002M11","15-29",NA
"20496","4624","Bjørnafjorden","2002M12","15-29",NA
"20497","4624","Bjørnafjorden","2003M01","15-29",NA
"20498","4624","Bjørnafjorden","2003M02","15-29",NA
"20499","4624","Bjørnafjorden","2003M03","15-29",NA
"20500","4624","Bjørnafjorden","2003M04","15-29",NA
"20501","4624","Bjørnafjorden","2003M05","15-29",NA
"20502","4624","Bjørnafjorden","2003M06","15-29",NA
"20503","4624","Bjørnafjorden","2003M07","15-29",NA
"20504","4624","Bjørnafjorden","2003M08","15-29",NA
"20505","4624","Bjørnafjorden","2003M09","15-29",NA
"20506","4624","Bjørnafjorden","2003M10","15-29",NA
"20507","4624","Bjørnafjorden","2003M11","15-29",NA
"20508","4624","Bjørnafjorden","2003M12","15-29",NA
"20509","4624","Bjørnafjorden","2004M01","15-29",NA
"20510","4624","Bjørnafjorden","2004M02","15-29",NA
"20511","4624","Bjørnafjorden","2004M03","15-29",NA
"20512","4624","Bjørnafjorden","2004M04","15-29",NA
"20513","4624","Bjørnafjorden","2004M05","15-29",NA
"20514","4624","Bjørnafjorden","2004M06","15-29",NA
"20515","4624","Bjørnafjorden","2004M07","15-29",NA
"20516","4624","Bjørnafjorden","2004M08","15-29",NA
"20517","4624","Bjørnafjorden","2004M09","15-29",NA
"20518","4624","Bjørnafjorden","2004M10","15-29",NA
"20519","4624","Bjørnafjorden","2004M11","15-29",NA
"20520","4624","Bjørnafjorden","2004M12","15-29",NA
"20521","4624","Bjørnafjorden","2005M01","15-29",NA
"20522","4624","Bjørnafjorden","2005M02","15-29",NA
"20523","4624","Bjørnafjorden","2005M03","15-29",NA
"20524","4624","Bjørnafjorden","2005M04","15-29",NA
"20525","4624","Bjørnafjorden","2005M05","15-29",NA
"20526","4624","Bjørnafjorden","2005M06","15-29",NA
"20527","4624","Bjørnafjorden","2005M07","15-29",NA
"20528","4624","Bjørnafjorden","2005M08","15-29",NA
"20529","4624","Bjørnafjorden","2005M09","15-29",NA
"20530","4624","Bjørnafjorden","2005M10","15-29",NA
"20531","4624","Bjørnafjorden","2005M11","15-29",NA
